0.089666 8.06472e-07 59190
0.090975 7.87635e-07 60602
0.092284 7.69854e-07 62202
0.093593 7.52234e-07 64046
0.094902 7.44022e-07 65954
0.096211 7.41796e-07 68898
0.097520 7.1002e-07 69098
0.098829 7.01797e-07 72222
0.100138 6.83264e-07 73194
0.101447 6.71478e-07 75322
0.102756 6.63093e-07 77246
0.104065 6.51182e-07 79314
0.105374 6.45544e-07 81090
0.106683 6.30059e-07 83662
0.107992 6.23684e-07 86218
0.109301 6.07199e-07 87386
0.110610 5.90922e-07 89234
0.111919 5.95137e-07 92454
0.113228 5.72701e-07 93826
0.114537 5.67331e-07 96466
0.115846 5.48202e-07 97166
0.117155 5.58017e-07 101994
0.118464 5.40144e-07 102794
0.119773 5.31184e-07 105050
0.121082 5.25971e-07 107502
0.122391 5.12427e-07 109826
0.123700 5.05943e-07 111954
0.125009 4.93986e-07 114830
0.126318 4.84086e-07 116210
0.127627 4.79812e-07 120066
0.128936 4.70139e-07 122314
0.130245 4.63394e-07 124054
0.131554 4.51781e-07 126458
0.132863 4.52115e-07 130474
0.134172 4.38337e-07 131206
0.135481 4.34029e-07 135122
0.136790 4.22269e-07 137010
0.138099 4.17661e-07 140006
0.139408 4.06232e-07 142074
0.140717 4.04812e-07 146042
0.142026 3.90576e-07 146650
0.143335 3.8992e-07 151582
0.144644 3.78665e-07 152042
0.145953 3.78461e-07 157536
0.147262 3.69299e-07 158788
0.148571 3.62459e-07 162038
0.149880 3.57732e-07 164866
0.151189 3.49661e-07 167898
0.152498 3.43123e-07 170246
0.153807 3.38096e-07 173858
0.155116 3.3106e-07 176440
0.156425 3.23819e-07 178400
0.157734 3.17173e-07 182666
0.159043 3.13955e-07 185690
0.160352 3.05665e-07 188174
0.161661 3.0221e-07 192666
0.162970 2.93713e-07 194498
0.164279 2.89956e-07 199194
0.165588 2.78815e-07 198374
0.166897 2.76495e-07 205074
0.168206 2.71564e-07 206954
0.169515 2.64637e-07 211502
0.170824 2.58427e-07 213738
0.172133 2.53789e-07 217394
0.173442 2.48614e-07 221154
0.174751 2.43587e-07 225110
0.176060 2.35386e-07 225186
0.177369 2.32902e-07 231146
0.178678 2.27141e-07 234606
0.179987 2.20581e-07 237122
0.181296 2.16856e-07 241250
0.182605 2.10418e-07 243870
0.183914 2.05659e-07 248882
0.185223 1.99785e-07 251034
0.186532 1.94521e-07 254714
0.187841 1.9008e-07 259790
0.189150 1.8362e-07 261402
0.190459 1.81014e-07 267842
0.191768 1.73681e-07 268374
0.193077 1.70919e-07 274250
0.194386 1.64646e-07 276914
0.195695 1.60896e-07 281874
0.197004 1.54315e-07 282734
0.198313 1.50899e-07 288762
0.199622 1.45172e-07 291098
0.200931 1.42183e-07 298390
0.202240 1.35934e-07 299170
0.203549 1.32236e-07 303650
0.204858 1.27038e-07 306906
0.206167 1.23712e-07 311782
0.207476 1.19378e-07 316234
0.208785 1.14821e-07 319682
0.210094 1.10683e-07 322350
